cliente_id,tipo_cliente,antiguedad_meses,tiene_movil,tiene_hogar,oferta_hogar_id,tiene_internet_hogar,es_movistar_total,elegible_mt,plan_actual_id,monto_facturado_prom,edad_rango,ubicacion_departamento,es_usuario_app,consumo_datos_gb_prom,consumo_voz_min_prom,consumo_sms_prom,uso_app_movistar_prom,monto_facturado_prom_6m,dias_mora_prom,meses_moroso,n_reclamos,n_actividad_canal,canal_mas_usado,mejor_franja_horaria_contacto,dias_agotamiento_datos_promedio,metodo_pago_frecuente
CLI_016771,postpago,110,True,True,OFE_008,True,False,True,OFE_004,72.16,26-35,Piura,False,10.83,649.78,48.15,19.18,192.11,4.41,0,1,34,Tienda,Tarde,28,Efectivo_Agente
CLI_016772,no_aplica,62,False,True,OFE_010,True,False,False,OFE_015,107.07,26-35,Lima,False,0.0,0.0,0.0,0.0,90.96,38.39,6,0,31,Call_In,Tarde,-1,App_MiMovistar
CLI_016773,no_aplica,17,False,True,OFE_009,False,False,False,OFE_015,232.91,18-25,Piura,False,0.0,0.0,0.0,0.0,258.78,38.86,6,3,34,Digital,Manana,-1,App_MiMovistar
CLI_016774,postpago,93,True,True,OFE_009,True,False,True,OFE_005,265.95,65+,Lima,True,86.24,952.87,35.57,29.55,219.38,0.54,4,4,3,Call_In,Manana,16,Banca_Movil
CLI_016775,no_aplica,85,False,True,OFE_008,True,False,False,OFE_016,144.57,36-45,Lima,False,0.0,0.0,0.0,0.0,283.26,34.12,1,0,37,Call_Out,Manana,-1,Debito_Automatico
CLI_016776,postpago,71,True,True,OFE_007,True,False,True,OFE_021,233.12,56-65,Lima,True,50.58,286.04,8.14,3.62,179.26,15.65,2,0,48,Tienda,Noche,28,Efectivo_Agente
CLI_016777,postpago,2,True,False,sin_servicio_hogar,False,False,False,OFE_005,272.64,65+,Cusco,True,27.11,436.2,29.79,16.77,142.09,11.61,4,1,2,Tienda,Manana,22,Efectivo_Agente
CLI_016778,postpago,50,True,True,OFE_015,True,False,True,OFE_019,48.7,26-35,Lima,True,83.91,51.34,40.81,21.36,210.63,17.63,5,4,28,Call_Out,Tarde,22,App_MiMovistar
CLI_016779,postpago,66,True,True,OFE_008,True,False,True,OFE_018,256.69,36-45,Lima,False,8.73,193.46,3.06,23.35,86.05,36.56,6,1,28,Tienda,Fin_de_semana,10,Efectivo_Agente
CLI_016780,no_aplica,94,False,True,OFE_007,True,False,False,OFE_016,207.16,46-55,Arequipa,True,0.0,0.0,0.0,0.0,266.81,4.09,4,1,30,Call_Out,Noche,-1,App_MiMovistar
CLI_016781,postpago,53,True,False,sin_servicio_hogar,False,False,False,OFE_020,294.39,18-25,Cusco,True,61.61,510.39,2.18,4.45,248.98,35.5,4,4,21,Call_Out,Manana,28,Efectivo_Agente
CLI_016782,prepago,58,True,False,sin_servicio_hogar,False,False,False,OFE_002,299.28,56-65,La Libertad,False,98.11,682.08,14.98,11.42,62.17,38.37,4,1,39,Call_In,Tarde,12,Efectivo_Agente
CLI_016783,postpago,23,True,False,sin_servicio_hogar,False,False,False,OFE_003,191.21,36-45,La Libertad,False,78.1,573.97,36.57,13.32,229.87,32.71,0,2,42,Digital,Noche,18,Debito_Automatico
CLI_016784,postpago,27,True,True,OFE_006,True,False,True,OFE_018,143.61,65+,Lima,True,40.75,17.0,17.52,8.86,155.49,1.09,6,0,7,Call_In,Manana,12,Efectivo_Agente
CLI_016785,postpago,73,True,False,sin_servicio_hogar,False,False,False,OFE_004,260.81,56-65,Lima,False,71.53,990.29,36.06,20.02,191.56,25.73,5,1,5,Call_Out,Tarde,19,Banca_Movil
CLI_016786,prepago,97,True,False,sin_servicio_hogar,False,False,False,OFE_022,255.34,18-25,Arequipa,True,7.49,617.23,1.84,3.18,41.09,2.03,2,4,16,Call_Out,Noche,12,App_MiMovistar
CLI_016787,no_aplica,30,False,True,OFE_015,True,False,False,OFE_007,59.87,26-35,Lima,True,0.0,0.0,0.0,0.0,254.52,38.1,6,0,18,Tienda,Tarde,-1,Banca_Movil
CLI_016788,postpago,49,True,True,OFE_010,True,False,True,OFE_017,97.93,65+,Piura,True,77.81,923.62,22.34,18.31,31.92,35.62,5,2,40,Tienda,Tarde,10,App_MiMovistar
CLI_016789,prepago,90,True,False,sin_servicio_hogar,False,False,False,OFE_021,245.75,26-35,Lima,False,80.16,652.43,35.7,1.36,181.01,32.51,4,0,16,Tienda,Manana,26,App_MiMovistar
CLI_016790,postpago,105,True,True,OFE_007,True,False,True,OFE_014,69.16,65+,Cusco,False,30.27,540.78,12.8,1.15,274.01,33.59,2,0,22,Call_In,Fin_de_semana,20,Efectivo_Agente
CLI_016791,postpago,3,True,True,OFE_016,True,False,True,OFE_001,81.18,36-45,Lima,False,98.15,884.94,38.75,12.0,159.0,12.53,1,2,8,Tienda,Manana,19,Efectivo_Agente
CLI_016792,prepago,13,True,True,OFE_015,True,False,False,OFE_005,286.35,26-35,Arequipa,False,36.2,733.72,11.87,22.86,190.56,7.43,0,1,25,Tienda,Noche,28,App_MiMovistar
CLI_016793,prepago,103,True,True,OFE_012,True,True,False,OFE_012,242.24,18-25,Lima,True,71.25,336.22,15.61,27.93,69.57,9.41,0,1,12,Tienda,Fin_de_semana,13,App_MiMovistar
CLI_016794,prepago,43,True,False,sin_servicio_hogar,False,False,False,OFE_005,283.95,26-35,Cusco,False,18.43,935.41,27.43,2.47,207.36,3.35,2,4,49,Digital,Tarde,30,Efectivo_Agente
CLI_016795,postpago,15,True,False,sin_servicio_hogar,False,False,False,OFE_001,95.25,26-35,Cusco,True,74.94,599.22,30.47,16.53,272.74,33.0,5,2,46,Tienda,Noche,25,Efectivo_Agente
CLI_016796,postpago,107,True,True,OFE_016,True,False,True,OFE_001,205.93,65+,Piura,False,47.32,76.49,40.48,27.05,176.3,25.57,5,3,16,Call_Out,Noche,22,Efectivo_Agente
CLI_016797,postpago,38,True,True,OFE_007,True,False,True,OFE_020,289.14,46-55,Lima,False,90.18,583.47,48.88,12.27,273.56,10.73,1,4,41,Call_In,Tarde,22,Debito_Automatico
CLI_016798,postpago,52,True,True,OFE_015,True,False,True,OFE_017,130.52,18-25,Cusco,False,5.13,541.35,26.81,5.21,261.21,39.3,1,3,24,Call_In,Fin_de_semana,23,App_MiMovistar
CLI_016799,postpago,112,True,True,OFE_010,True,False,True,OFE_021,276.26,26-35,Piura,False,86.14,678.41,10.03,13.34,237.62,31.42,2,1,48,Tienda,Tarde,24,App_MiMovistar
CLI_016800,postpago,60,True,True,OFE_015,True,False,True,OFE_020,221.94,65+,Lima,True,94.57,325.95,1.05,27.72,77.18,23.01,0,0,32,Call_In,Manana,13,Banca_Movil
CLI_016801,prepago,28,True,False,sin_servicio_hogar,False,False,False,OFE_014,89.66,65+,Cusco,False,61.46,300.53,3.49,14.38,269.15,20.75,3,2,30,Call_Out,Noche,14,App_MiMovistar
CLI_016802,postpago,111,True,False,sin_servicio_hogar,False,False,False,OFE_022,92.69,18-25,Cusco,True,94.41,763.05,15.68,20.46,128.14,38.4,1,4,0,Call_Out,Noche,28,Banca_Movil
CLI_016803,postpago,6,True,True,OFE_013,True,True,False,OFE_013,80.06,46-55,Piura,True,7.08,48.33,47.79,4.43,78.76,2.82,4,2,31,Digital,Tarde,15,Efectivo_Agente
CLI_016804,prepago,17,True,False,sin_servicio_hogar,False,False,False,OFE_020,229.08,46-55,Lima,True,88.53,10.32,16.04,16.33,70.89,16.14,2,4,17,Digital,Tarde,12,Efectivo_Agente
CLI_016805,prepago,59,True,False,sin_servicio_hogar,False,False,False,OFE_020,118.16,65+,Arequipa,True,29.38,439.3,34.37,0.12,233.9,15.81,3,1,4,Digital,Tarde,28,Debito_Automatico
CLI_016806,prepago,12,True,False,sin_servicio_hogar,False,False,False,OFE_005,33.93,46-55,Cusco,True,82.09,540.45,6.7,29.6,173.98,2.27,1,0,25,Digital,Noche,13,Efectivo_Agente
CLI_016807,no_aplica,18,False,True,OFE_008,True,False,False,OFE_008,110.86,46-55,Lima,True,0.0,0.0,0.0,0.0,123.29,27.5,0,1,4,Call_Out,Fin_de_semana,-1,Debito_Automatico
CLI_016808,no_aplica,9,False,True,OFE_009,True,False,False,OFE_007,167.79,65+,Cusco,False,0.0,0.0,0.0,0.0,161.54,16.84,2,3,29,Tienda,Tarde,-1,App_MiMovistar
CLI_016809,no_aplica,11,False,True,OFE_016,True,False,False,OFE_007,294.62,18-25,La Libertad,False,0.0,0.0,0.0,0.0,39.53,44.74,3,0,16,Tienda,Manana,-1,Efectivo_Agente
CLI_016810,no_aplica,113,False,True,OFE_009,True,False,False,OFE_015,277.37,65+,Piura,False,0.0,0.0,0.0,0.0,199.76,2.43,3,4,16,Digital,Noche,-1,App_MiMovistar
CLI_016811,postpago,107,True,False,sin_servicio_hogar,False,False,False,OFE_022,28.94,36-45,La Libertad,False,42.39,765.43,7.49,23.29,33.15,8.62,0,0,0,Digital,Manana,21,Banca_Movil
CLI_016812,postpago,92,True,True,OFE_009,True,False,True,OFE_014,27.85,65+,Piura,True,53.16,754.27,38.4,18.61,299.67,18.41,4,4,13,Tienda,Tarde,12,App_MiMovistar
CLI_016813,prepago,5,True,True,OFE_009,True,False,False,OFE_002,112.66,56-65,Lima,False,39.82,102.15,20.55,20.23,71.94,14.06,1,0,29,Tienda,Tarde,27,Banca_Movil
CLI_016814,no_aplica,37,False,True,OFE_006,True,False,False,OFE_007,133.7,46-55,La Libertad,False,0.0,0.0,0.0,0.0,191.02,40.68,6,3,20,Call_Out,Manana,-1,Banca_Movil
CLI_016815,postpago,102,True,False,sin_servicio_hogar,False,False,False,OFE_022,24.16,56-65,Lima,True,63.33,138.62,24.83,6.23,183.71,35.02,0,2,41,Digital,Noche,24,App_MiMovistar
CLI_016816,postpago,87,True,False,sin_servicio_hogar,False,False,False,OFE_001,284.38,65+,Lima,False,68.77,577.66,5.19,4.97,77.9,30.56,2,0,27,Tienda,Noche,28,Banca_Movil
CLI_016817,postpago,1,True,True,OFE_015,True,False,True,OFE_019,265.44,46-55,Cusco,True,84.18,894.7,18.71,25.14,110.27,35.24,4,4,46,Digital,Tarde,15,Debito_Automatico
CLI_016818,no_aplica,73,False,True,OFE_015,True,False,False,OFE_008,223.81,65+,Lima,True,0.0,0.0,0.0,0.0,285.0,13.42,0,3,21,Digital,Noche,-1,App_MiMovistar
CLI_016819,postpago,58,True,False,sin_servicio_hogar,False,False,False,OFE_018,82.17,56-65,La Libertad,True,81.45,493.74,13.48,25.27,183.88,6.36,5,1,7,Digital,Tarde,20,App_MiMovistar
CLI_016820,postpago,99,True,True,OFE_015,True,False,True,OFE_002,230.83,18-25,La Libertad,False,5.69,253.56,9.26,17.97,258.09,28.16,6,1,47,Digital,Manana,15,Debito_Automatico
CLI_016821,postpago,11,True,False,sin_servicio_hogar,False,False,False,OFE_001,265.01,26-35,La Libertad,False,62.09,384.87,3.88,1.64,282.18,32.33,3,4,35,Digital,Tarde,30,Efectivo_Agente
CLI_016822,postpago,1,True,True,OFE_012,True,True,False,OFE_012,119.76,56-65,Piura,True,80.42,806.14,44.1,28.35,77.94,21.97,0,3,6,Tienda,Noche,18,App_MiMovistar
CLI_016823,no_aplica,27,False,True,OFE_010,True,False,False,OFE_009,198.8,56-65,Piura,True,0.0,0.0,0.0,0.0,293.89,29.42,0,2,8,Digital,Tarde,-1,Debito_Automatico
CLI_016824,postpago,69,True,False,sin_servicio_hogar,False,False,False,OFE_004,272.12,26-35,Arequipa,True,35.53,522.36,22.39,25.74,276.26,24.42,0,4,28,Tienda,Fin_de_semana,26,App_MiMovistar
CLI_016825,prepago,6,True,False,sin_servicio_hogar,False,False,False,OFE_018,26.15,56-65,Lima,True,72.38,753.48,41.98,10.91,298.92,43.16,1,4,48,Tienda,Tarde,26,Debito_Automatico
CLI_016826,no_aplica,46,False,True,OFE_008,True,False,False,OFE_008,265.55,46-55,Lima,False,0.0,0.0,0.0,0.0,281.71,42.32,3,2,23,Call_Out,Tarde,-1,App_MiMovistar
CLI_016827,postpago,55,True,False,sin_servicio_hogar,False,False,False,OFE_022,60.01,36-45,Piura,False,17.33,628.95,0.14,1.8,104.97,44.77,6,4,27,Call_In,Fin_de_semana,21,Efectivo_Agente
CLI_016828,prepago,54,True,True,OFE_016,True,False,False,OFE_014,51.72,18-25,Piura,False,34.58,66.58,13.12,12.65,187.69,34.56,5,2,6,Tienda,Manana,22,Debito_Automatico
CLI_016829,prepago,45,True,True,OFE_009,True,False,False,OFE_004,139.2,26-35,La Libertad,False,6.47,949.84,22.2,16.09,271.08,20.39,6,4,17,Call_Out,Manana,20,Debito_Automatico
CLI_016830,postpago,118,True,True,OFE_006,True,False,True,OFE_017,159.38,26-35,La Libertad,False,87.77,650.84,31.41,20.45,240.49,23.15,4,0,31,Tienda,Noche,15,Banca_Movil
CLI_016831,postpago,80,True,False,sin_servicio_hogar,False,False,False,OFE_021,80.1,56-65,La Libertad,False,4.89,735.06,27.13,21.41,216.27,2.21,1,3,38,Tienda,Tarde,24,App_MiMovistar
CLI_016832,postpago,92,True,True,OFE_009,True,False,True,OFE_021,134.69,26-35,Piura,True,68.62,658.43,10.05,10.82,53.17,27.9,1,3,12,Tienda,Tarde,23,Efectivo_Agente
CLI_016833,postpago,107,True,True,OFE_007,False,False,True,OFE_018,180.33,26-35,Lima,False,93.41,211.52,28.2,16.52,72.81,23.51,0,1,5,Digital,Tarde,16,Efectivo_Agente
CLI_016834,no_aplica,107,False,True,OFE_007,True,False,False,OFE_007,110.15,46-55,Arequipa,False,0.0,0.0,0.0,0.0,218.35,13.31,4,2,20,Call_Out,Tarde,-1,Efectivo_Agente
CLI_016835,prepago,33,True,False,sin_servicio_hogar,False,False,False,OFE_005,87.73,36-45,Arequipa,True,37.59,294.1,8.03,28.38,130.73,22.06,1,2,30,Call_In,Noche,13,App_MiMovistar
CLI_016836,postpago,85,True,False,sin_servicio_hogar,False,False,False,OFE_003,230.42,26-35,La Libertad,False,72.56,312.42,44.06,8.91,208.88,3.93,3,4,45,Tienda,Manana,28,Debito_Automatico
CLI_016837,postpago,24,True,True,OFE_015,True,False,True,OFE_019,99.91,65+,La Libertad,True,37.72,479.99,46.25,13.47,86.99,7.88,5,3,46,Digital,Manana,20,Efectivo_Agente
CLI_016838,postpago,9,True,True,OFE_007,False,False,True,OFE_020,261.27,46-55,Arequipa,False,59.93,879.11,4.57,5.66,185.47,9.05,1,2,4,Call_Out,Manana,14,Debito_Automatico
CLI_016839,prepago,11,True,False,sin_servicio_hogar,False,False,False,OFE_014,255.86,36-45,La Libertad,True,24.67,599.2,7.9,15.95,160.84,11.09,3,4,11,Call_Out,Fin_de_semana,15,Banca_Movil
CLI_016840,postpago,30,True,True,OFE_012,True,True,False,OFE_012,169.44,18-25,Lima,False,50.43,977.91,13.28,4.14,288.36,8.84,6,0,33,Tienda,Tarde,12,Debito_Automatico
CLI_016841,prepago,60,True,False,sin_servicio_hogar,False,False,False,OFE_005,166.09,36-45,Lima,True,30.79,124.27,20.53,5.79,97.43,30.09,3,4,46,Call_In,Manana,12,Efectivo_Agente
CLI_016842,prepago,31,True,True,OFE_016,True,False,False,OFE_003,273.31,26-35,Lima,True,37.84,972.67,21.04,17.56,98.68,38.97,1,2,6,Call_In,Noche,10,Efectivo_Agente
CLI_016843,postpago,17,True,True,OFE_015,True,False,True,OFE_022,214.95,46-55,Cusco,True,1.09,262.0,5.6,15.84,180.34,30.05,3,1,30,Tienda,Noche,27,Banca_Movil
CLI_016844,postpago,76,True,False,sin_servicio_hogar,False,False,False,OFE_003,154.77,36-45,Cusco,False,93.22,287.38,38.68,16.58,75.71,20.92,2,0,0,Call_Out,Tarde,13,Efectivo_Agente
CLI_016845,postpago,73,True,False,sin_servicio_hogar,False,False,False,OFE_003,253.97,36-45,Lima,False,88.55,299.35,48.01,7.07,180.66,6.85,4,0,41,Digital,Tarde,24,Banca_Movil
CLI_016846,prepago,54,True,True,OFE_015,True,False,False,OFE_004,144.88,26-35,Lima,False,30.61,510.06,42.48,14.37,60.04,31.4,4,0,22,Call_Out,Noche,17,Banca_Movil
CLI_016847,postpago,15,True,False,sin_servicio_hogar,False,False,False,OFE_019,121.6,36-45,Lima,True,52.94,863.86,12.71,25.64,102.32,38.97,6,4,31,Call_Out,Tarde,18,App_MiMovistar
CLI_016848,prepago,58,True,True,OFE_009,True,False,False,OFE_022,73.74,36-45,La Libertad,False,53.68,788.55,2.63,25.03,96.26,43.2,5,2,8,Call_In,Noche,25,Banca_Movil
CLI_016849,no_aplica,73,False,True,OFE_016,True,False,False,OFE_010,156.73,65+,Lima,True,0.0,0.0,0.0,0.0,28.28,2.57,3,0,16,Call_In,Manana,-1,App_MiMovistar
CLI_016850,postpago,25,True,True,OFE_009,True,False,True,OFE_022,78.17,26-35,Arequipa,False,96.71,906.82,19.68,12.14,28.95,18.59,4,3,48,Call_Out,Manana,20,App_MiMovistar
CLI_016851,prepago,28,True,False,sin_servicio_hogar,False,False,False,OFE_004,159.43,65+,Piura,True,31.49,691.6,27.55,15.94,217.47,4.5,6,0,12,Call_In,Manana,18,Efectivo_Agente
CLI_016852,prepago,25,True,False,sin_servicio_hogar,False,False,False,OFE_022,37.52,56-65,Cusco,False,56.25,571.74,22.68,21.18,97.02,21.73,6,4,48,Call_In,Fin_de_semana,14,Banca_Movil
CLI_016853,prepago,117,True,True,OFE_008,True,False,False,OFE_021,176.37,36-45,Arequipa,False,18.46,650.06,34.84,11.08,29.41,26.14,3,3,44,Digital,Tarde,29,Efectivo_Agente
CLI_016854,no_aplica,72,False,True,OFE_009,True,False,False,OFE_006,263.86,26-35,Lima,True,0.0,0.0,0.0,0.0,237.39,10.5,1,4,47,Call_Out,Tarde,-1,App_MiMovistar
CLI_016855,postpago,48,True,False,sin_servicio_hogar,False,False,False,OFE_001,139.98,65+,Arequipa,True,27.78,962.67,41.43,12.9,35.35,31.35,3,3,28,Tienda,Noche,24,Debito_Automatico
CLI_016856,postpago,5,True,True,OFE_011,True,True,False,OFE_011,210.16,26-35,La Libertad,True,17.06,712.59,25.62,8.6,294.24,34.73,6,0,45,Digital,Tarde,23,Banca_Movil
CLI_016857,prepago,89,True,True,OFE_009,True,False,False,OFE_004,89.74,36-45,Piura,False,94.43,192.49,18.04,27.33,212.14,14.72,5,1,25,Call_Out,Fin_de_semana,15,Efectivo_Agente
CLI_016858,postpago,82,True,True,OFE_016,True,False,True,OFE_005,170.53,18-25,Lima,False,77.77,131.94,30.22,1.36,104.8,31.08,0,4,15,Tienda,Noche,29,Debito_Automatico
CLI_016859,postpago,115,True,True,OFE_010,True,False,True,OFE_021,209.01,46-55,Lima,True,31.3,87.68,8.34,18.32,148.42,44.14,6,3,9,Call_Out,Noche,29,Banca_Movil
CLI_016860,postpago,21,True,False,sin_servicio_hogar,False,False,False,OFE_003,129.32,46-55,Lima,True,17.19,820.77,20.56,1.81,105.35,4.05,1,1,28,Call_In,Noche,24,Banca_Movil
CLI_016861,prepago,45,True,False,sin_servicio_hogar,False,False,False,OFE_001,290.27,26-35,Lima,False,30.97,793.08,30.55,10.3,121.81,23.3,3,1,29,Call_In,Noche,27,Efectivo_Agente
CLI_016862,postpago,70,True,True,OFE_008,True,False,True,OFE_003,162.34,18-25,Arequipa,True,19.04,733.5,19.07,16.41,78.42,9.43,4,4,21,Tienda,Fin_de_semana,22,App_MiMovistar
CLI_016863,postpago,111,True,True,OFE_016,False,False,True,OFE_020,195.13,46-55,Lima,True,92.46,315.53,2.12,10.97,113.8,3.92,4,3,23,Digital,Manana,22,Efectivo_Agente
CLI_016864,postpago,110,True,True,OFE_012,False,True,False,OFE_012,45.48,65+,Arequipa,False,75.28,763.11,23.97,22.43,224.0,30.96,1,2,26,Call_Out,Tarde,26,Banca_Movil
CLI_016865,postpago,97,True,True,OFE_016,True,False,True,OFE_001,239.8,46-55,Lima,False,85.39,921.02,8.73,25.59,226.0,13.9,3,3,48,Tienda,Manana,25,App_MiMovistar
CLI_016866,prepago,18,True,False,sin_servicio_hogar,False,False,False,OFE_004,118.3,26-35,Lima,True,94.46,595.51,22.8,7.01,58.33,43.19,5,4,23,Digital,Manana,12,Debito_Automatico
CLI_016867,no_aplica,51,False,True,OFE_007,True,False,False,OFE_010,163.05,18-25,Piura,False,0.0,0.0,0.0,0.0,186.95,13.61,3,3,32,Tienda,Tarde,-1,Efectivo_Agente
CLI_016868,prepago,99,True,True,OFE_007,False,False,False,OFE_019,125.95,46-55,La Libertad,False,25.02,686.29,46.16,18.12,142.16,30.89,1,0,15,Digital,Noche,15,App_MiMovistar
CLI_016869,prepago,2,True,True,OFE_015,True,False,False,OFE_003,86.6,56-65,Lima,False,2.58,316.05,28.2,29.26,95.97,33.17,3,0,12,Tienda,Tarde,22,Banca_Movil
CLI_016870,postpago,69,True,True,OFE_006,True,False,True,OFE_018,194.47,65+,Piura,True,16.93,722.93,8.3,11.9,219.93,9.2,1,3,49,Call_In,Manana,18,App_MiMovistar
CLI_016871,postpago,88,True,False,sin_servicio_hogar,False,False,False,OFE_004,218.53,65+,La Libertad,True,12.23,41.34,1.99,9.64,135.56,37.37,3,3,45,Digital,Tarde,22,App_MiMovistar
CLI_016872,postpago,35,True,True,OFE_016,True,False,True,OFE_018,144.33,46-55,Lima,True,86.02,188.03,0.07,12.89,261.05,16.0,2,1,22,Call_In,Fin_de_semana,18,App_MiMovistar
CLI_016873,no_aplica,107,False,True,OFE_009,True,False,False,OFE_007,168.76,56-65,Piura,True,0.0,0.0,0.0,0.0,183.78,22.02,6,2,31,Call_Out,Tarde,-1,Banca_Movil
CLI_016874,prepago,90,True,True,OFE_007,True,False,False,OFE_002,112.52,18-25,Lima,True,89.36,282.81,22.51,6.51,293.03,29.51,4,0,49,Digital,Tarde,16,Debito_Automatico
CLI_016875,postpago,87,True,False,sin_servicio_hogar,False,False,False,OFE_019,160.13,46-55,La Libertad,True,45.25,694.3,43.9,22.73,256.69,5.64,3,3,8,Call_Out,Tarde,13,Banca_Movil
CLI_016876,no_aplica,14,False,True,OFE_015,True,False,False,OFE_010,297.54,36-45,Cusco,False,0.0,0.0,0.0,0.0,282.94,10.58,0,1,47,Digital,Manana,-1,Banca_Movil
CLI_016877,postpago,98,True,True,OFE_007,True,False,True,OFE_017,24.8,46-55,Cusco,False,64.24,823.9,2.09,15.36,268.52,20.87,1,2,46,Digital,Noche,11,App_MiMovistar
CLI_016878,prepago,34,True,False,sin_servicio_hogar,False,False,False,OFE_004,160.57,56-65,La Libertad,False,69.32,461.67,9.53,1.34,109.44,20.5,4,0,4,Digital,Fin_de_semana,12,Debito_Automatico
CLI_016879,postpago,50,True,True,OFE_006,True,False,True,OFE_002,122.34,46-55,Piura,False,61.95,455.28,12.67,8.24,223.27,26.31,0,1,20,Digital,Manana,28,Efectivo_Agente
CLI_016880,prepago,99,True,False,sin_servicio_hogar,False,False,False,OFE_005,265.07,26-35,Lima,True,91.95,986.13,30.53,8.38,41.95,17.79,0,4,19,Call_In,Tarde,27,Efectivo_Agente
CLI_016881,prepago,114,True,True,OFE_012,True,True,False,OFE_012,123.14,26-35,Cusco,True,62.32,330.99,33.96,9.35,48.21,1.55,6,0,15,Digital,Tarde,15,Efectivo_Agente
CLI_016882,prepago,4,True,False,sin_servicio_hogar,False,False,False,OFE_005,121.91,26-35,Piura,False,90.21,613.07,27.73,19.74,35.92,3.05,6,1,29,Digital,Manana,23,Efectivo_Agente
CLI_016883,postpago,66,True,True,OFE_010,True,False,True,OFE_022,28.68,65+,La Libertad,False,61.11,319.31,43.72,10.46,80.5,17.09,2,3,25,Tienda,Noche,12,Efectivo_Agente
CLI_016884,prepago,54,True,False,sin_servicio_hogar,False,False,False,OFE_003,132.7,18-25,Lima,True,93.59,436.73,31.22,28.18,183.33,38.3,0,4,26,Call_In,Tarde,15,App_MiMovistar
CLI_016885,prepago,37,True,True,OFE_016,True,False,False,OFE_019,261.19,18-25,Piura,True,10.11,707.63,19.79,27.96,56.74,37.07,6,2,0,Call_Out,Tarde,25,Debito_Automatico
CLI_016886,no_aplica,29,False,True,OFE_007,True,False,False,OFE_007,156.51,65+,Piura,False,0.0,0.0,0.0,0.0,247.84,12.24,1,3,46,Call_Out,Tarde,-1,App_MiMovistar
CLI_016887,no_aplica,98,False,True,OFE_009,True,False,False,OFE_008,26.08,18-25,Lima,True,0.0,0.0,0.0,0.0,196.76,38.08,5,1,21,Call_In,Tarde,-1,Banca_Movil
CLI_016888,postpago,115,True,False,sin_servicio_hogar,False,False,False,OFE_014,65.75,36-45,Lima,False,3.36,519.33,3.35,0.01,238.17,22.12,2,3,8,Tienda,Noche,22,App_MiMovistar
CLI_016889,prepago,28,True,True,OFE_007,True,False,False,OFE_005,274.62,36-45,Lima,True,8.06,401.3,48.42,6.47,33.69,33.5,4,2,8,Tienda,Fin_de_semana,15,Banca_Movil
CLI_016890,postpago,19,True,True,OFE_010,True,False,True,OFE_018,287.02,65+,La Libertad,True,88.89,776.64,0.61,8.94,131.64,19.47,5,4,28,Digital,Tarde,11,Banca_Movil
CLI_016891,postpago,4,True,True,OFE_016,True,False,True,OFE_014,96.44,36-45,La Libertad,True,75.09,29.0,8.32,29.0,249.3,18.13,5,3,36,Call_In,Manana,15,Efectivo_Agente
CLI_016892,postpago,4,True,True,OFE_013,True,True,False,OFE_013,266.98,65+,Arequipa,True,25.1,838.89,43.21,9.95,119.9,43.58,2,3,30,Call_Out,Tarde,15,Banca_Movil
CLI_016893,prepago,107,True,False,sin_servicio_hogar,False,False,False,OFE_003,168.33,46-55,Lima,False,70.71,737.15,15.42,7.65,75.8,12.87,4,4,8,Tienda,Manana,25,App_MiMovistar
CLI_016894,postpago,93,True,False,sin_servicio_hogar,False,False,False,OFE_004,170.08,36-45,Lima,True,81.67,662.43,28.93,21.3,60.88,2.2,3,3,45,Call_In,Tarde,13,Efectivo_Agente
CLI_016895,postpago,56,True,False,sin_servicio_hogar,False,False,False,OFE_002,283.16,56-65,Arequipa,False,89.18,953.55,34.84,29.12,207.03,24.2,1,3,30,Call_Out,Noche,24,Efectivo_Agente
CLI_016896,postpago,40,True,True,OFE_008,True,False,True,OFE_002,144.4,56-65,Arequipa,False,16.23,145.29,43.98,5.94,134.11,27.79,2,4,8,Call_Out,Tarde,19,Efectivo_Agente
CLI_016897,postpago,88,True,True,OFE_015,True,False,True,OFE_004,287.0,56-65,Arequipa,False,90.31,867.4,48.5,0.58,238.05,16.02,5,2,47,Call_Out,Noche,26,Banca_Movil
CLI_016898,postpago,7,True,False,sin_servicio_hogar,False,False,False,OFE_001,286.74,36-45,Piura,False,9.16,5.15,4.83,25.25,24.39,35.58,2,4,49,Call_In,Manana,10,Efectivo_Agente
CLI_016899,prepago,87,True,False,sin_servicio_hogar,False,False,False,OFE_021,146.18,36-45,Cusco,True,8.57,42.88,46.24,26.25,44.19,5.36,1,2,24,Tienda,Manana,30,Banca_Movil
CLI_016900,postpago,102,True,False,sin_servicio_hogar,False,False,False,OFE_005,85.84,65+,Piura,False,45.04,608.71,34.71,25.81,34.99,16.02,1,3,5,Call_Out,Tarde,29,Debito_Automatico
CLI_016901,prepago,57,True,True,OFE_010,True,False,False,OFE_005,133.35,26-35,Piura,False,57.01,53.98,22.92,6.91,279.73,12.23,6,3,46,Call_Out,Manana,13,Efectivo_Agente
CLI_016902,postpago,68,True,False,sin_servicio_hogar,False,False,False,OFE_001,222.31,36-45,Lima,False,56.45,484.16,13.53,0.89,100.11,3.23,1,2,22,Tienda,Manana,17,Efectivo_Agente
