cliente_id,tipo_cliente,antiguedad_meses,tiene_movil,tiene_hogar,oferta_hogar_id,tiene_internet_hogar,es_movistar_total,elegible_mt,plan_actual_id,monto_facturado_prom,edad_rango,ubicacion_departamento,es_usuario_app,consumo_datos_gb_prom,consumo_voz_min_prom,consumo_sms_prom,uso_app_movistar_prom,monto_facturado_prom_6m,dias_mora_prom,meses_moroso,n_reclamos,n_actividad_canal,canal_mas_usado,mejor_franja_horaria_contacto,dias_agotamiento_datos_promedio,metodo_pago_frecuente,provincia,id_provincia,id_departamento
CLI_082406,postpago,95,True,True,OFE_012,True,True,False,OFE_012,209.5,46-55,La Libertad,True,21.68,696.74,20.99,29.33,206.46,21.32,4,4,45,Digital,Tarde,19,App_MiMovistar,Pataz,PATAZ,LA_LIBERTAD
CLI_018894,prepago,17,True,True,OFE_008,False,False,False,OFE_018,242.45,18-25,Cusco,False,22.09,809.09,45.15,22.91,258.23,42.28,0,3,34,Tienda,Tarde,21,Banca_Movil,Cusco,CUSCO,CUSCO
CLI_022934,no_aplica,85,False,True,OFE_008,True,False,False,OFE_010,285.54,56-65,La Libertad,True,0.0,0.0,0.0,0.0,241.51,39.42,2,0,42,Tienda,Tarde,-1,App_MiMovistar,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_054120,postpago,75,True,False,sin_servicio_hogar,False,False,False,OFE_003,252.21,65+,Arequipa,False,55.35,233.03,6.91,8.83,182.98,31.68,4,1,4,Tienda,Manana,17,Banca_Movil,Arequipa,AREQUIPA,AREQUIPA
CLI_071391,prepago,17,True,False,sin_servicio_hogar,False,False,False,OFE_002,253.14,46-55,Arequipa,False,24.5,68.76,0.26,12.02,225.14,7.6,6,1,1,Digital,Manana,22,App_MiMovistar,Arequipa,AREQUIPA,AREQUIPA
CLI_085216,postpago,51,True,True,OFE_009,True,False,True,OFE_022,31.99,56-65,Cusco,True,32.74,370.83,20.67,20.29,246.7,25.98,3,4,16,Tienda,Manana,28,Debito_Automatico,Cusco,CUSCO,CUSCO
CLI_077574,postpago,3,True,True,OFE_011,False,True,False,OFE_011,227.18,46-55,Lima,False,51.7,998.94,33.8,16.59,87.38,10.83,4,2,11,Call_In,Manana,11,Debito_Automatico,Lima,LIMA,LIMA
CLI_025489,prepago,37,True,True,OFE_007,False,False,False,OFE_018,299.24,46-55,La Libertad,True,33.71,737.93,25.7,28.0,72.74,13.92,6,1,8,Call_In,Tarde,19,App_MiMovistar,Sanchez Carrion,SANCHEZ_CARRION,LA_LIBERTAD
CLI_013971,prepago,11,True,True,OFE_016,True,False,False,OFE_021,215.47,26-35,Lima,True,77.9,66.18,26.25,12.44,158.73,18.81,6,1,34,Call_Out,Fin_de_semana,19,Efectivo_Agente,Lima,LIMA,LIMA
CLI_042446,prepago,44,True,True,OFE_016,True,False,False,OFE_021,278.4,36-45,Piura,True,73.93,623.95,20.32,11.26,128.12,10.88,4,1,25,Digital,Manana,23,App_MiMovistar,Piura,PIURA,PIURA
CLI_057189,postpago,69,True,True,OFE_007,True,False,True,OFE_021,68.98,26-35,La Libertad,True,57.57,738.08,17.28,22.79,57.59,31.84,3,3,35,Call_In,Noche,15,App_MiMovistar,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_057710,postpago,5,True,False,sin_servicio_hogar,False,False,False,OFE_022,231.89,65+,Lima,False,71.79,119.83,11.42,9.39,83.03,40.84,2,0,9,Digital,Manana,19,App_MiMovistar,Huarochiri,HUAROCHIRI,LIMA
CLI_083944,prepago,102,True,True,OFE_010,True,False,False,OFE_001,24.81,46-55,La Libertad,True,45.74,259.81,37.25,12.26,52.32,39.97,2,0,38,Call_In,Noche,28,App_MiMovistar,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_057259,postpago,106,True,True,OFE_016,True,False,True,OFE_022,176.17,56-65,Arequipa,True,33.09,919.85,47.09,0.67,65.93,7.11,5,0,4,Digital,Manana,29,App_MiMovistar,Castilla,CASTILLA,AREQUIPA
CLI_065434,postpago,99,True,True,OFE_016,True,False,True,OFE_005,31.44,46-55,Arequipa,True,80.47,553.98,10.22,22.76,68.3,43.23,3,4,9,Call_Out,Fin_de_semana,23,Banca_Movil,Arequipa,AREQUIPA,AREQUIPA
CLI_027977,postpago,12,True,True,OFE_015,True,False,True,OFE_020,242.46,46-55,Arequipa,True,82.15,31.42,39.94,18.33,113.6,36.58,0,1,20,Digital,Tarde,17,Debito_Automatico,Caylloma,CAYLLOMA,AREQUIPA
CLI_012201,prepago,115,True,True,OFE_013,True,True,False,OFE_013,268.89,56-65,Arequipa,True,31.66,900.34,1.48,25.98,108.76,30.98,0,1,19,Digital,Manana,26,Banca_Movil,Arequipa,AREQUIPA,AREQUIPA
CLI_073042,prepago,88,True,False,sin_servicio_hogar,False,False,False,OFE_003,146.92,65+,Arequipa,False,68.06,707.66,12.74,3.08,271.33,2.06,4,0,20,Call_In,Tarde,25,App_MiMovistar,Arequipa,AREQUIPA,AREQUIPA
CLI_046859,postpago,73,True,True,OFE_006,True,False,True,OFE_001,284.03,36-45,La Libertad,False,52.35,753.26,6.46,14.35,296.06,31.13,6,3,7,Tienda,Tarde,23,Efectivo_Agente,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_067680,postpago,89,True,False,sin_servicio_hogar,False,False,False,OFE_021,42.14,46-55,Arequipa,False,42.58,225.8,24.52,23.58,246.5,9.16,3,3,6,Call_In,Noche,28,Efectivo_Agente,Camana,CAMANA,AREQUIPA
CLI_073431,postpago,46,True,False,sin_servicio_hogar,False,False,False,OFE_004,37.65,46-55,Piura,True,9.25,642.02,32.34,14.05,157.52,30.89,1,3,16,Call_In,Manana,12,Efectivo_Agente,Piura,PIURA,PIURA
CLI_052739,prepago,112,True,False,sin_servicio_hogar,False,False,False,OFE_014,23.96,56-65,Lima,False,81.4,922.86,19.79,20.54,75.04,28.96,4,1,21,Call_In,Fin_de_semana,28,Efectivo_Agente,Cañete,CAÑETE,LIMA
CLI_002212,no_aplica,90,False,True,OFE_010,True,False,False,OFE_007,96.09,46-55,Piura,False,0.0,0.0,0.0,0.0,134.14,6.78,0,3,7,Digital,Fin_de_semana,-1,Banca_Movil,Sullana,SULLANA,PIURA
CLI_067611,postpago,65,True,True,OFE_007,True,False,True,OFE_005,109.22,36-45,Lima,False,54.67,756.32,37.87,21.21,208.74,6.92,1,1,41,Call_Out,Noche,24,Banca_Movil,Lima,LIMA,LIMA
CLI_063950,prepago,61,True,False,sin_servicio_hogar,False,False,False,OFE_002,183.8,18-25,Lima,True,54.29,3.79,10.88,1.57,270.27,24.77,2,4,42,Call_Out,Tarde,21,Efectivo_Agente,Yauyos,YAUYOS,LIMA
CLI_027094,postpago,91,True,False,sin_servicio_hogar,False,False,False,OFE_003,80.04,46-55,Cusco,True,26.73,497.4,21.81,0.7,285.55,26.0,4,1,44,Tienda,Tarde,15,App_MiMovistar,Cusco,CUSCO,CUSCO
CLI_089484,prepago,30,True,True,OFE_009,True,False,False,OFE_019,87.26,65+,Lima,True,3.04,630.83,1.1,5.22,71.1,12.26,6,4,49,Digital,Manana,17,Banca_Movil,Lima,LIMA,LIMA
CLI_054417,postpago,76,True,True,OFE_007,True,False,True,OFE_004,217.61,36-45,Lima,False,89.1,193.08,11.71,15.93,242.05,18.54,1,1,36,Call_In,Fin_de_semana,29,App_MiMovistar,Barranca,BARRANCA,LIMA
CLI_012107,no_aplica,20,False,True,OFE_006,True,False,False,OFE_010,277.7,46-55,Lima,True,0.0,0.0,0.0,0.0,226.71,7.22,4,3,4,Tienda,Manana,-1,App_MiMovistar,Barranca,BARRANCA,LIMA
CLI_018353,postpago,93,True,True,OFE_016,True,False,True,OFE_002,77.13,18-25,Lima,True,72.51,897.68,35.4,19.39,28.78,16.09,1,2,16,Digital,Manana,15,Efectivo_Agente,Lima,LIMA,LIMA
CLI_050440,prepago,12,True,False,sin_servicio_hogar,False,False,False,OFE_003,62.36,36-45,Cusco,False,98.47,523.19,7.17,27.06,251.11,11.51,1,0,29,Digital,Fin_de_semana,29,App_MiMovistar,Canchis,CANCHIS,CUSCO
CLI_099185,postpago,101,True,True,OFE_016,True,False,True,OFE_004,196.24,65+,Arequipa,False,33.7,455.14,7.32,27.27,110.02,18.64,1,0,40,Digital,Fin_de_semana,23,App_MiMovistar,Arequipa,AREQUIPA,AREQUIPA
CLI_027364,postpago,65,True,False,sin_servicio_hogar,False,False,False,OFE_020,263.83,26-35,Lima,True,54.71,707.22,17.17,14.08,213.62,38.58,1,3,36,Call_In,Tarde,13,Banca_Movil,Huaura,HUAURA,LIMA
CLI_094641,postpago,84,True,False,sin_servicio_hogar,False,False,False,OFE_001,273.71,26-35,Piura,False,92.86,22.57,7.52,27.09,138.99,24.41,2,4,26,Call_Out,Tarde,14,Debito_Automatico,Ayabaca,AYABACA,PIURA
CLI_018784,prepago,83,True,True,OFE_010,True,False,False,OFE_004,142.37,56-65,Lima,False,84.01,22.84,40.82,20.74,128.74,14.5,2,2,6,Tienda,Noche,29,Debito_Automatico,Yauyos,YAUYOS,LIMA
CLI_058489,prepago,43,True,True,OFE_009,True,False,False,OFE_001,202.72,18-25,Cusco,False,50.76,502.95,22.96,3.04,275.38,31.65,6,1,47,Call_In,Tarde,27,App_MiMovistar,Cusco,CUSCO,CUSCO
CLI_043582,postpago,82,True,False,sin_servicio_hogar,False,False,False,OFE_018,255.24,36-45,Arequipa,True,26.67,854.79,46.56,8.28,124.15,33.71,2,0,14,Digital,Manana,15,Banca_Movil,Arequipa,AREQUIPA,AREQUIPA
CLI_047565,postpago,61,True,True,OFE_015,True,False,True,OFE_004,241.62,56-65,Lima,True,73.58,873.5,9.18,11.93,124.87,1.58,0,0,27,Call_Out,Noche,13,App_MiMovistar,Yauyos,YAUYOS,LIMA
CLI_063023,postpago,17,True,False,sin_servicio_hogar,False,False,False,OFE_020,70.18,65+,Lima,True,59.01,488.04,45.84,21.45,176.49,40.17,5,4,10,Call_Out,Manana,14,Efectivo_Agente,Yauyos,YAUYOS,LIMA
CLI_057645,postpago,11,True,False,sin_servicio_hogar,False,False,False,OFE_004,84.83,36-45,La Libertad,False,77.7,251.44,27.3,8.08,155.46,24.61,1,1,10,Call_In,Tarde,17,Efectivo_Agente,Sanchez Carrion,SANCHEZ_CARRION,LA_LIBERTAD
CLI_088107,prepago,84,True,False,sin_servicio_hogar,False,False,False,OFE_004,261.63,18-25,La Libertad,False,33.96,158.31,31.48,28.29,248.26,15.29,0,4,15,Call_Out,Manana,28,Debito_Automatico,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_062725,postpago,35,True,False,sin_servicio_hogar,False,False,False,OFE_017,254.62,56-65,Piura,True,10.32,425.51,40.33,8.6,214.66,19.0,0,2,14,Call_Out,Tarde,20,App_MiMovistar,Sullana,SULLANA,PIURA
CLI_001861,postpago,71,True,False,sin_servicio_hogar,False,False,False,OFE_004,179.74,56-65,La Libertad,False,16.75,537.5,18.95,23.52,47.47,24.92,3,4,1,Call_Out,Fin_de_semana,18,Debito_Automatico,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_015753,prepago,27,True,False,sin_servicio_hogar,False,False,False,OFE_020,78.14,65+,Lima,False,10.96,232.72,45.86,11.76,87.72,11.43,1,4,30,Digital,Manana,19,App_MiMovistar,Cañete,CAÑETE,LIMA
CLI_088889,postpago,56,True,True,OFE_013,True,True,False,OFE_013,245.75,56-65,La Libertad,False,1.72,17.98,24.71,6.66,79.85,15.41,5,3,25,Tienda,Noche,11,Debito_Automatico,Sanchez Carrion,SANCHEZ_CARRION,LA_LIBERTAD
CLI_078615,prepago,58,True,True,OFE_007,True,False,False,OFE_017,147.87,26-35,La Libertad,False,82.3,418.49,36.39,24.22,261.96,13.31,6,0,38,Call_In,Fin_de_semana,26,Banca_Movil,Pataz,PATAZ,LA_LIBERTAD
CLI_070368,postpago,97,True,True,OFE_010,True,False,True,OFE_018,291.02,18-25,Cusco,True,4.92,637.91,2.05,8.58,48.48,29.13,2,3,48,Call_Out,Noche,19,Efectivo_Agente,Cusco,CUSCO,CUSCO
CLI_083922,postpago,22,True,False,sin_servicio_hogar,False,False,False,OFE_014,83.57,36-45,Arequipa,False,52.47,707.6,42.57,2.15,73.68,37.59,0,1,43,Tienda,Tarde,20,Efectivo_Agente,Castilla,CASTILLA,AREQUIPA
CLI_046250,postpago,27,True,False,sin_servicio_hogar,False,False,False,OFE_002,94.04,56-65,Piura,True,50.31,42.44,28.73,20.89,131.75,10.88,3,3,29,Call_In,Tarde,22,Debito_Automatico,Piura,PIURA,PIURA
CLI_036566,no_aplica,97,False,True,OFE_010,True,False,False,OFE_009,193.53,18-25,Cusco,True,0.0,0.0,0.0,0.0,199.7,37.31,6,3,40,Digital,Tarde,-1,Banca_Movil,Cusco,CUSCO,CUSCO
CLI_028212,prepago,78,True,False,sin_servicio_hogar,False,False,False,OFE_019,57.31,18-25,La Libertad,False,6.66,62.48,40.56,27.58,175.35,16.74,1,1,7,Call_Out,Tarde,16,Banca_Movil,Ascope,ASCOPE,LA_LIBERTAD
CLI_088301,postpago,51,True,True,OFE_013,True,True,False,OFE_013,242.79,56-65,Piura,False,12.4,804.02,28.65,6.22,252.68,25.68,3,0,48,Digital,Manana,22,Efectivo_Agente,Piura,PIURA,PIURA
CLI_015572,prepago,62,True,True,OFE_008,True,False,False,OFE_021,197.42,65+,Cusco,True,80.93,636.26,49.33,23.64,174.64,9.09,0,0,47,Tienda,Noche,15,Banca_Movil,La Convencion,LA_CONVENCION,CUSCO
CLI_098588,postpago,118,True,False,sin_servicio_hogar,False,False,False,OFE_021,287.76,26-35,Lima,True,93.49,617.36,25.72,24.57,266.98,7.64,1,4,2,Tienda,Tarde,26,App_MiMovistar,Barranca,BARRANCA,LIMA
CLI_002300,postpago,98,True,True,OFE_006,True,False,True,OFE_021,289.93,65+,Lima,False,89.99,249.27,9.97,18.49,152.78,3.42,6,3,6,Call_In,Tarde,28,Efectivo_Agente,Cañete,CAÑETE,LIMA
CLI_035768,postpago,33,True,False,sin_servicio_hogar,False,False,False,OFE_019,290.41,18-25,Lima,True,70.2,206.49,8.27,28.72,147.75,24.05,2,1,8,Digital,Tarde,19,Efectivo_Agente,Lima,LIMA,LIMA
CLI_016823,no_aplica,27,False,True,OFE_010,True,False,False,OFE_009,198.8,56-65,Piura,True,0.0,0.0,0.0,0.0,293.89,29.42,0,2,8,Digital,Tarde,-1,Debito_Automatico,Piura,PIURA,PIURA
CLI_026662,postpago,83,True,True,OFE_007,True,False,True,OFE_001,149.46,26-35,Lima,True,85.72,515.85,34.41,5.3,281.37,24.23,3,2,26,Tienda,Tarde,25,Banca_Movil,Lima,LIMA,LIMA
CLI_006400,postpago,107,True,False,sin_servicio_hogar,False,False,False,OFE_014,45.37,56-65,Arequipa,False,88.16,373.59,38.66,13.2,116.36,18.53,1,1,36,Call_In,Noche,18,Efectivo_Agente,Arequipa,AREQUIPA,AREQUIPA
CLI_077413,postpago,45,True,False,sin_servicio_hogar,False,False,False,OFE_004,250.25,26-35,Lima,False,6.64,443.52,25.19,28.74,70.91,0.0,6,3,17,Tienda,Manana,19,Debito_Automatico,Yauyos,YAUYOS,LIMA
CLI_094472,prepago,47,True,False,sin_servicio_hogar,False,False,False,OFE_017,255.62,18-25,Lima,False,74.39,41.7,36.62,22.63,243.91,37.99,2,1,18,Digital,Fin_de_semana,23,Efectivo_Agente,Lima,LIMA,LIMA
CLI_081709,prepago,22,True,True,OFE_016,True,False,False,OFE_001,135.97,36-45,La Libertad,True,57.47,483.46,9.0,9.75,28.46,31.96,1,2,1,Digital,Manana,26,Debito_Automatico,Trujillo,TRUJILLO,LA_LIBERTAD
CLI_089728,postpago,48,True,False,sin_servicio_hogar,False,False,False,OFE_021,20.7,26-35,Piura,True,65.58,946.8,45.0,5.0,245.7,1.87,1,3,41,Digital,Tarde,27,Banca_Movil,Sullana,SULLANA,PIURA
CLI_039687,prepago,46,True,True,OFE_015,True,False,False,OFE_019,184.42,46-55,Piura,True,21.57,334.56,34.32,25.02,222.52,9.79,2,3,43,Tienda,Noche,17,App_MiMovistar,Ayabaca,AYABACA,PIURA
CLI_025874,no_aplica,69,False,True,OFE_010,True,False,False,OFE_007,147.18,46-55,Cusco,True,0.0,0.0,0.0,0.0,197.34,11.94,6,1,29,Digital,Tarde,-1,Debito_Automatico,Quispicanchi,QUISPICANCHI,CUSCO
CLI_076013,no_aplica,73,False,True,OFE_006,True,False,False,OFE_010,93.49,46-55,Cusco,False,0.0,0.0,0.0,0.0,276.52,5.04,6,4,4,Digital,Tarde,-1,Banca_Movil,Cusco,CUSCO,CUSCO
CLI_052210,postpago,64,True,True,OFE_006,True,False,True,OFE_019,102.8,26-35,Lima,True,23.73,418.16,25.58,2.27,99.89,30.8,4,4,7,Call_Out,Tarde,10,Efectivo_Agente,Lima,LIMA,LIMA
CLI_098823,postpago,40,True,True,OFE_006,True,False,True,OFE_020,109.25,36-45,Piura,False,7.59,68.96,40.4,6.8,260.38,36.44,1,1,19,Call_In,Fin_de_semana,22,App_MiMovistar,Sullana,SULLANA,PIURA
CLI_093038,prepago,70,True,True,OFE_016,True,False,False,OFE_019,236.54,36-45,Arequipa,True,66.4,596.48,21.52,3.6,203.18,23.13,2,4,21,Digital,Tarde,14,App_MiMovistar,Islay,ISLAY,AREQUIPA
CLI_033516,postpago,95,True,True,OFE_006,True,False,True,OFE_020,168.53,46-55,Arequipa,True,78.09,751.75,47.45,11.05,51.1,39.61,1,0,4,Call_In,Noche,12,Banca_Movil,Islay,ISLAY,AREQUIPA
CLI_072772,postpago,6,True,True,OFE_009,True,False,True,OFE_020,268.84,46-55,Lima,False,31.95,741.91,20.24,12.83,37.29,35.94,5,1,7,Call_Out,Manana,29,Efectivo_Agente,Lima,LIMA,LIMA
CLI_095712,postpago,28,True,False,sin_servicio_hogar,False,False,False,OFE_002,81.98,46-55,Lima,False,46.27,855.65,17.47,27.5,262.68,38.74,4,3,28,Tienda,Manana,16,Efectivo_Agente,Lima,LIMA,LIMA
CLI_035779,postpago,37,True,True,OFE_006,True,False,True,OFE_018,180.08,36-45,Arequipa,False,48.52,968.61,14.75,19.26,183.15,30.16,0,2,10,Call_Out,Fin_de_semana,22,Efectivo_Agente,Arequipa,AREQUIPA,AREQUIPA
CLI_037914,prepago,64,True,False,sin_servicio_hogar,False,False,False,OFE_021,237.87,56-65,Lima,False,50.32,910.01,22.59,2.49,232.72,20.25,1,0,24,Call_In,Tarde,12,App_MiMovistar,Lima,LIMA,LIMA
CLI_040256,postpago,13,True,True,OFE_012,True,True,False,OFE_012,47.81,65+,Lima,True,8.55,34.77,28.26,14.99,42.52,26.16,1,1,10,Call_In,Tarde,24,Banca_Movil,Lima,LIMA,LIMA
CLI_080613,postpago,9,True,False,sin_servicio_hogar,False,False,False,OFE_003,27.72,36-45,La Libertad,True,90.62,217.28,17.9,16.03,191.32,2.24,1,0,9,Call_Out,Noche,18,Efectivo_Agente,Ascope,ASCOPE,LA_LIBERTAD
CLI_002328,postpago,90,True,False,sin_servicio_hogar,False,False,False,OFE_001,102.35,36-45,La Libertad,False,59.81,913.29,17.67,18.07,252.62,3.22,0,1,39,Call_Out,Noche,30,Efectivo_Agente,Pataz,PATAZ,LA_LIBERTAD
CLI_022263,postpago,100,True,False,sin_servicio_hogar,False,False,False,OFE_014,34.44,65+,Lima,True,93.15,965.52,0.51,18.52,203.29,15.89,1,4,19,Call_Out,Noche,15,App_MiMovistar,Lima,LIMA,LIMA
CLI_093466,no_aplica,103,False,True,OFE_008,True,False,False,OFE_009,20.11,18-25,La Libertad,False,0.0,0.0,0.0,0.0,57.78,5.99,4,1,11,Tienda,Noche,-1,Efectivo_Agente,Pataz,PATAZ,LA_LIBERTAD
CLI_040554,postpago,56,True,False,sin_servicio_hogar,False,False,False,OFE_003,165.99,56-65,La Libertad,False,62.12,552.86,19.4,3.89,169.81,41.04,2,1,30,Call_In,Tarde,11,Efectivo_Agente,Pataz,PATAZ,LA_LIBERTAD
CLI_069918,postpago,8,True,False,sin_servicio_hogar,False,False,False,OFE_019,284.36,18-25,Piura,False,21.24,145.41,10.38,27.26,291.34,44.82,1,4,16,Call_Out,Noche,28,Efectivo_Agente,Morropon,MORROPON,PIURA
CLI_009378,postpago,24,True,True,OFE_010,True,False,True,OFE_002,228.13,46-55,Arequipa,False,17.57,694.85,2.42,13.33,285.9,43.4,3,3,44,Digital,Tarde,30,Efectivo_Agente,Arequipa,AREQUIPA,AREQUIPA
CLI_040514,postpago,60,True,True,OFE_013,True,True,False,OFE_013,124.43,18-25,Arequipa,True,38.84,740.45,6.15,5.16,37.19,26.19,1,1,6,Call_In,Manana,25,Efectivo_Agente,Arequipa,AREQUIPA,AREQUIPA
CLI_075379,postpago,44,True,False,sin_servicio_hogar,False,False,False,OFE_003,145.72,36-45,La Libertad,False,48.45,343.78,49.44,9.38,250.35,40.92,4,1,17,Call_In,Tarde,28,Efectivo_Agente,Pataz,PATAZ,LA_LIBERTAD
CLI_078889,postpago,72,True,True,OFE_009,True,False,True,OFE_020,268.76,56-65,La Libertad,True,50.23,736.56,43.13,6.94,275.68,6.48,6,1,37,Call_In,Tarde,14,Efectivo_Agente,Pacasmayo,PACASMAYO,LA_LIBERTAD
CLI_049517,prepago,17,True,False,sin_servicio_hogar,False,False,False,OFE_001,237.35,56-65,Piura,False,85.56,529.83,48.17,28.21,112.38,1.87,6,3,18,Tienda,Manana,28,Banca_Movil,Sullana,SULLANA,PIURA
CLI_015344,no_aplica,16,False,True,OFE_009,True,False,False,OFE_006,220.65,36-45,Piura,False,0.0,0.0,0.0,0.0,67.35,10.58,0,1,5,Digital,Manana,-1,Debito_Automatico,Piura,PIURA,PIURA
CLI_082594,postpago,97,True,False,sin_servicio_hogar,False,False,False,OFE_003,20.51,65+,Lima,True,4.87,217.45,44.41,6.88,51.03,14.24,2,3,36,Tienda,Noche,29,Banca_Movil,Cañete,CAÑETE,LIMA
CLI_033803,postpago,110,True,False,sin_servicio_hogar,False,False,False,OFE_004,20.34,18-25,Piura,False,27.31,590.23,4.76,26.93,135.31,37.19,6,0,8,Call_Out,Fin_de_semana,21,Efectivo_Agente,Ayabaca,AYABACA,PIURA
CLI_049216,prepago,36,True,False,sin_servicio_hogar,False,False,False,OFE_022,100.49,56-65,Lima,False,79.06,445.17,47.01,22.21,146.95,4.45,6,2,25,Tienda,Noche,20,Efectivo_Agente,Lima,LIMA,LIMA
CLI_035652,postpago,58,True,False,sin_servicio_hogar,False,False,False,OFE_020,139.01,46-55,La Libertad,False,63.91,902.66,40.8,10.56,71.8,38.19,5,1,21,Tienda,Tarde,27,Efectivo_Agente,Pacasmayo,PACASMAYO,LA_LIBERTAD
CLI_092040,prepago,56,True,False,sin_servicio_hogar,False,False,False,OFE_022,212.76,26-35,Cusco,False,13.04,328.15,13.97,26.76,28.32,15.6,0,1,23,Call_In,Noche,29,Efectivo_Agente,Cusco,CUSCO,CUSCO
CLI_084507,postpago,59,True,False,sin_servicio_hogar,False,False,False,OFE_017,229.71,65+,Arequipa,True,88.25,182.57,27.21,28.86,284.89,38.94,1,3,11,Tienda,Tarde,12,Efectivo_Agente,Islay,ISLAY,AREQUIPA
CLI_047372,postpago,104,True,True,OFE_006,True,False,True,OFE_018,40.13,18-25,Cusco,True,61.67,651.89,36.09,12.38,255.91,12.04,4,2,32,Digital,Tarde,16,App_MiMovistar,Cusco,CUSCO,CUSCO
CLI_042289,prepago,66,True,False,sin_servicio_hogar,False,False,False,OFE_019,183.69,56-65,Lima,False,49.31,226.41,44.39,1.51,121.79,5.42,5,0,13,Tienda,Tarde,24,Efectivo_Agente,Huaura,HUAURA,LIMA
CLI_032181,prepago,9,True,False,sin_servicio_hogar,False,False,False,OFE_001,168.99,65+,Cusco,False,26.31,134.45,6.66,7.01,50.2,15.62,0,1,46,Digital,Fin_de_semana,28,App_MiMovistar,Cusco,CUSCO,CUSCO
CLI_026473,postpago,6,True,True,OFE_016,True,False,True,OFE_019,294.43,65+,Piura,False,67.59,351.42,21.41,11.92,161.35,33.15,0,3,38,Digital,Fin_de_semana,29,Efectivo_Agente,Piura,PIURA,PIURA
CLI_090496,postpago,62,True,False,sin_servicio_hogar,False,False,False,OFE_014,273.76,56-65,La Libertad,False,71.11,240.02,8.49,3.64,114.0,1.76,2,1,33,Digital,Manana,22,Efectivo_Agente,Sanchez Carrion,SANCHEZ_CARRION,LA_LIBERTAD
CLI_003897,prepago,27,True,True,OFE_006,True,False,False,OFE_014,167.28,46-55,Lima,False,43.09,546.72,23.85,23.63,186.84,8.99,4,0,48,Call_Out,Fin_de_semana,10,Debito_Automatico,Huaura,HUAURA,LIMA
CLI_039376,prepago,41,True,True,OFE_013,True,True,False,OFE_013,81.46,46-55,Lima,True,21.51,717.63,34.04,18.03,299.69,17.8,1,1,1,Call_Out,Fin_de_semana,11,Efectivo_Agente,Lima,LIMA,LIMA
CLI_021048,prepago,104,True,False,sin_servicio_hogar,False,False,False,OFE_001,228.46,18-25,Lima,True,84.0,814.26,18.72,19.39,118.83,34.65,6,1,16,Tienda,Manana,19,App_MiMovistar,Yauyos,YAUYOS,LIMA
CLI_042264,postpago,102,True,True,OFE_015,True,False,True,OFE_021,280.93,36-45,Arequipa,True,16.02,163.36,44.93,26.45,279.84,43.34,2,1,2,Tienda,Manana,21,App_MiMovistar,Camana,CAMANA,AREQUIPA
CLI_005672,no_aplica,82,False,True,OFE_015,True,False,False,OFE_010,263.36,36-45,Cusco,True,0.0,0.0,0.0,0.0,243.39,17.34,1,3,0,Call_In,Tarde,-1,Efectivo_Agente,Cusco,CUSCO,CUSCO
CLI_092791,postpago,68,True,True,OFE_009,True,False,True,OFE_020,139.37,46-55,Arequipa,True,98.93,726.52,32.94,3.58,224.44,14.44,1,3,24,Call_Out,Fin_de_semana,15,App_MiMovistar,Arequipa,AREQUIPA,AREQUIPA
CLI_060422,prepago,98,True,False,sin_servicio_hogar,False,False,False,OFE_001,280.73,26-35,Cusco,True,66.54,980.15,28.82,1.03,71.47,3.56,0,2,19,Call_Out,Manana,23,Efectivo_Agente,Cusco,CUSCO,CUSCO
CLI_090344,prepago,88,True,True,OFE_011,True,True,False,OFE_011,275.72,26-35,Arequipa,False,61.58,105.64,2.38,27.3,238.83,1.06,5,0,47,Call_Out,Tarde,28,App_MiMovistar,Arequipa,AREQUIPA,AREQUIPA
CLI_092856,prepago,59,True,False,sin_servicio_hogar,False,False,False,OFE_002,64.84,18-25,Lima,True,2.59,677.77,29.54,2.63,208.48,32.93,1,4,13,Tienda,Manana,22,App_MiMovistar,Lima,LIMA,LIMA
CLI_076771,postpago,14,True,False,sin_servicio_hogar,False,False,False,OFE_017,86.16,65+,Arequipa,True,26.77,535.07,23.56,13.72,227.6,43.1,2,4,47,Call_Out,Fin_de_semana,25,Efectivo_Agente,Arequipa,AREQUIPA,AREQUIPA
CLI_062840,postpago,9,True,False,sin_servicio_hogar,False,False,False,OFE_004,132.45,56-65,Piura,True,55.91,976.49,27.76,10.14,195.77,32.85,0,0,14,Tienda,Tarde,10,Efectivo_Agente,Piura,PIURA,PIURA
CLI_006233,postpago,35,True,True,OFE_010,True,False,True,OFE_020,78.63,26-35,Cusco,False,56.01,891.69,6.62,10.91,283.79,26.09,6,0,17,Tienda,Tarde,11,App_MiMovistar,Quispicanchi,QUISPICANCHI,CUSCO
CLI_099588,postpago,24,True,False,sin_servicio_hogar,False,False,False,OFE_002,35.01,26-35,Cusco,False,98.77,276.06,27.9,22.32,298.67,28.95,6,4,35,Call_Out,Tarde,27,Debito_Automatico,La Convencion,LA_CONVENCION,CUSCO
